YYYY,MM,DD,TMAX,TMIN,PRCP,SNOW,SNWD
1997,12,22,   23.6,-9999.0,    0.0,-9999.0,-9999.0
1997,12,23,-9999.0,   15.0,    0.0,-9999.0,-9999.0
1997,12,24,   23.2,   15.5,    0.0,-9999.0,-9999.0
1997,12,25,   24.4,   14.7,    0.0,-9999.0,-9999.0
1997,12,26,   24.4,-9999.0,    0.0,-9999.0,-9999.0
1997,12,27,   24.2,-9999.0,    0.0,-9999.0,-9999.0
1997,12,28,-9999.0,   14.5,    0.0,-9999.0,-9999.0
1997,12,29,   26.3,-9999.0,    0.0,-9999.0,-9999.0
1997,12,30,   24.9,   16.2,    0.0,-9999.0,-9999.0
1997,12,31,   25.6,-9999.0,    0.0,-9999.0,-9999.0
1998,01,01,   25.4,   17.6,    0.0,-9999.0,-9999.0
1998,01,02,-9999.0,   15.8,-9999.0,-9999.0,-9999.0
1998,01,03,-9999.0,   16.7,-9999.0,-9999.0,-9999.0
1998,01,06,   26.0,-9999.0,-9999.0,-9999.0,-9999.0
1998,01,07,   20.9,   17.9,    0.0,-9999.0,-9999.0
1998,01,08,   21.6,   15.5,-9999.0,-9999.0,-9999.0
1998,01,09,-9999.0,   15.0,    0.0,-9999.0,-9999.0
1998,01,10,   20.2,   17.5,-9999.0,-9999.0,-9999.0
1998,01,11,   20.5,-9999.0,    0.0,-9999.0,-9999.0
1998,01,12,   21.9,   12.7,-9999.0,-9999.0,-9999.0
1998,01,14,   18.2,-9999.0,    0.0,-9999.0,-9999.0
1998,01,15,   19.1,   13.8,    0.0,-9999.0,-9999.0
1998,01,18,   21.0,-9999.0,    0.0,-9999.0,-9999.0
1998,01,19,   20.6,   11.8,-9999.0,-9999.0,-9999.0
1998,01,20,-9999.0,   12.3,-9999.0,-9999.0,-9999.0
1998,01,22,   21.6,-9999.0,    0.0,-9999.0,-9999.0
1998,01,23,   22.1,   12.0,-9999.0,-9999.0,-9999.0
1998,01,24,   26.1,-9999.0,-9999.0,-9999.0,-9999.0
1998,01,25,   26.1,-9999.0,    0.0,-9999.0,-9999.0
1998,01,26,   24.1,-9999.0,-9999.0,-9999.0,-9999.0
1998,01,27,   23.1,-9999.0,    0.0,-9999.0,-9999.0
1998,01,28,   23.4,   14.8,    0.0,-9999.0,-9999.0
1998,01,29,-9999.0,   18.7,-9999.0,-9999.0,-9999.0
1998,01,31,   23.9,   15.9,-9999.0,-9999.0,-9999.0
1998,02,01,-9999.0,   13.9,    0.0,-9999.0,-9999.0
1998,02,02,   26.3,   15.5,    0.0,-9999.0,-9999.0
1998,02,03,   26.9,-9999.0,    0.0,-9999.0,-9999.0
1998,02,04,   26.3,   17.4,    0.0,-9999.0,-9999.0
1998,02,05,   25.2,   16.8,    0.0,-9999.0,-9999.0
1998,02,06,   26.4,-9999.0,    0.0,-9999.0,-9999.0
1998,02,07,-9999.0,   15.2,    0.0,-9999.0,-9999.0
1998,02,08,-9999.0,   17.7,    0.0,-9999.0,-9999.0
1998,02,09,   30.3,   19.5,    0.0,-9999.0,-9999.0
1998,02,10,-9999.0,   19.5,    0.0,-9999.0,-9999.0
1998,02,11,   28.8,   19.0,    0.0,-9999.0,-9999.0
1998,02,13,   21.7,-9999.0,-9999.0,-9999.0,-9999.0
1998,02,14,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
1998,02,15,   21.4,-9999.0,    0.0,-9999.0,-9999.0
1998,02,16,   23.4,   11.9,    0.0,-9999.0,-9999.0
1998,02,17,   20.6,-9999.0,    0.0,-9999.0,-9999.0
1998,02,18,   21.4,   12.9,    0.0,-9999.0,-9999.0
1998,02,19,-9999.0,   12.9,    0.0,-9999.0,-9999.0
1998,02,20,   29.4,   14.9,    0.0,-9999.0,-9999.0
1998,02,21,-9999.0,   19.0,-9999.0,-9999.0,-9999.0
1998,02,23,   23.3,-9999.0,    0.0,-9999.0,-9999.0
1998,02,24,   23.0,   12.5,    0.0,-9999.0,-9999.0
1998,02,25,   25.0,-9999.0,-9999.0,-9999.0,-9999.0
1998,02,26,-9999.0,   14.2,    0.0,-9999.0,-9999.0
1998,02,27,   23.5,   15.3,    0.0,-9999.0,-9999.0
1998,02,28,   24.5,   15.3,    0.0,-9999.0,-9999.0
1998,03,01,-9999.0,   19.3,    0.0,-9999.0,-9999.0
1998,03,02,   22.5,-9999.0,-9999.0,-9999.0,-9999.0
1998,03,03,-9999.0,   18.0,    0.0,-9999.0,-9999.0
1998,03,04,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
1998,03,05,   23.0,-9999.0,    0.0,-9999.0,-9999.0
1998,03,06,   23.3,   12.6,    0.0,-9999.0,-9999.0
1998,03,07,   24.4,   18.0,-9999.0,-9999.0,-9999.0
1998,03,08,   26.3,-9999.0,    0.0,-9999.0,-9999.0
1998,03,09,   24.3,-9999.0,    0.0,-9999.0,-9999.0
1998,03,10,-9999.0,   19.4,    0.0,-9999.0,-9999.0
1998,03,11,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
1998,03,12,   24.3,-9999.0,    0.0,-9999.0,-9999.0
1998,03,13,   24.5,   15.0,    0.0,-9999.0,-9999.0
1998,03,14,-9999.0,   14.9,    0.0,-9999.0,-9999.0
1998,03,15,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
1998,03,16,-9999.0,   16.4,-9999.0,-9999.0,-9999.0
1998,03,17,   35.0,   19.4,    0.0,-9999.0,-9999.0
1998,03,18,   36.5,   24.5,    0.0,-9999.0,-9999.0
1998,03,19,   35.4,-9999.0,    0.0,-9999.0,-9999.0
1998,03,20,   30.9,   19.4,    0.0,-9999.0,-9999.0
1998,03,21,   27.7,-9999.0,    0.0,-9999.0,-9999.0
1998,03,22,   27.6,-9999.0,    0.0,-9999.0,-9999.0
1998,03,23,   27.1,   17.0,    0.0,-9999.0,-9999.0
1998,03,24,   33.0,   17.7,    0.0,-9999.0,-9999.0
1998,03,25,   31.4,   20.8,    0.0,-9999.0,-9999.0
1998,03,26,   36.6,   24.7,    0.0,-9999.0,-9999.0
1998,03,27,   40.1,   25.9,    0.0,-9999.0,-9999.0
1998,03,28,-9999.0,   22.8,    0.0,-9999.0,-9999.0
1998,03,29,   41.0,   23.5,    0.0,-9999.0,-9999.0
1998,03,30,   41.3,-9999.0,-9999.0,-9999.0,-9999.0
1998,03,31,   34.8,   20.0,    0.0,-9999.0,-9999.0
1998,04,01,   37.3,   21.0,    0.0,-9999.0,-9999.0
1998,04,02,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
1998,04,03,   34.7,   22.9,    0.0,-9999.0,-9999.0
1998,04,04,   38.0,-9999.0,    0.0,-9999.0,-9999.0
1998,04,05,   42.4,-9999.0,    0.0,-9999.0,-9999.0
1998,04,06,   27.7,-9999.0,    0.0,-9999.0,-9999.0
1998,04,07,   26.7,-9999.0,    0.0,-9999.0,-9999.0
1998,04,08,   28.7,   17.3,-9999.0,-9999.0,-9999.0
1998,04,09,   29.6,-9999.0,    0.0,-9999.0,-9999.0
1998,04,10,   27.6,   17.3,    0.0,-9999.0,-9999.0
1998,04,11,   28.5,   17.8,    0.0,-9999.0,-9999.0
1998,04,12,   30.2,   17.7,-9999.0,-9999.0,-9999.0
1998,04,13,   34.7,   19.0,    0.0,-9999.0,-9999.0
1998,04,14,   32.3,   18.1,    0.0,-9999.0,-9999.0
1998,04,15,   30.0,-9999.0,    0.0,-9999.0,-9999.0
1998,04,16,   34.6,   19.0,    0.0,-9999.0,-9999.0
1998,04,17,   34.7,-9999.0,    0.0,-9999.0,-9999.0
1998,04,18,   40.0,   21.2,    0.0,-9999.0,-9999.0
1998,04,19,   39.6,   24.0,    0.0,-9999.0,-9999.0
1998,04,20,   39.5,   24.0,    0.0,-9999.0,-9999.0
1998,04,21,   42.2,   27.5,    0.0,-9999.0,-9999.0
1998,04,22,   39.4,-9999.0,-9999.0,-9999.0,-9999.0
1998,04,23,-9999.0,   29.0,    0.0,-9999.0,-9999.0
1998,04,24,   35.7,-9999.0,    0.0,-9999.0,-9999.0
1998,04,25,   30.6,-9999.0,    0.0,-9999.0,-9999.0
1998,04,26,   30.6,   19.4,    0.0,-9999.0,-9999.0
1998,04,27,   29.5,   19.5,    0.0,-9999.0,-9999.0
1998,04,28,   31.4,   23.5,    0.0,-9999.0,-9999.0
1998,04,29,   33.2,-9999.0,    0.0,-9999.0,-9999.0
1998,04,30,   32.4,   23.1,    0.0,-9999.0,-9999.0
1998,05,01,   33.2,   22.4,    0.0,-9999.0,-9999.0
1998,05,02,   32.8,   22.8,    0.0,-9999.0,-9999.0
1998,05,03,   31.6,-9999.0,    0.0,-9999.0,-9999.0
1998,05,04,   33.1,   20.3,    0.0,-9999.0,-9999.0
1998,05,05,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
1998,05,06,   30.6,   19.3,    0.0,-9999.0,-9999.0
1998,05,07,-9999.0,   22.3,    0.0,-9999.0,-9999.0
1998,05,08,   38.1,   21.6,    0.0,-9999.0,-9999.0
1998,05,09,   39.0,   22.5,    0.0,-9999.0,-9999.0
1998,05,10,   42.8,   23.0,    0.0,-9999.0,-9999.0
1998,05,11,   41.6,   23.4,    0.0,-9999.0,-9999.0
1998,05,12,   41.5,   26.2,    0.0,-9999.0,-9999.0
1998,05,13,   40.3,   24.5,    0.0,-9999.0,-9999.0
1998,05,14,   43.3,-9999.0,    0.0,-9999.0,-9999.0
1998,05,15,   43.2,-9999.0,    0.0,-9999.0,-9999.0
1998,05,16,   42.4,   27.7,    0.0,-9999.0,-9999.0
1998,05,17,-9999.0,   27.8,    0.0,-9999.0,-9999.0
1998,05,18,   36.9,-9999.0,    0.0,-9999.0,-9999.0
1998,05,19,   35.7,   24.4,    0.0,-9999.0,-9999.0
1998,05,20,   40.7,   25.8,    0.0,-9999.0,-9999.0
1998,05,21,   42.5,   27.8,    0.0,-9999.0,-9999.0
1998,05,22,   40.7,   25.5,    0.0,-9999.0,-9999.0
1998,05,23,   40.7,   26.9,    0.0,-9999.0,-9999.0
1998,05,24,   43.6,   26.7,-9999.0,-9999.0,-9999.0
1998,05,25,-9999.0,   27.6,    0.0,-9999.0,-9999.0
1998,05,26,   42.1,   26.9,-9999.0,-9999.0,-9999.0
1998,05,27,   42.4,   27.7,    0.0,-9999.0,-9999.0
1998,05,28,   45.2,   27.3,    0.0,-9999.0,-9999.0
1998,05,29,   44.1,   28.1,    0.0,-9999.0,-9999.0
1998,05,30,-9999.0,   28.0,    0.0,-9999.0,-9999.0
1998,05,31,   41.5,-9999.0,    0.0,-9999.0,-9999.0
1998,06,01,   36.6,   25.3,    0.0,-9999.0,-9999.0
1998,06,02,   40.3,-9999.0,    0.0,-9999.0,-9999.0
1998,06,03,-9999.0,   27.8,    0.0,-9999.0,-9999.0
1998,06,04,   39.9,   27.6,    0.0,-9999.0,-9999.0
1998,06,05,   41.9,   29.0,    0.0,-9999.0,-9999.0
1998,06,06,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
1998,06,07,   41.9,   28.6,    0.0,-9999.0,-9999.0
1998,06,08,   42.4,   28.4,    0.0,-9999.0,-9999.0
1998,06,09,   39.0,   28.9,    0.0,-9999.0,-9999.0
1998,06,10,   37.9,   27.0,    0.0,-9999.0,-9999.0
1998,06,11,   41.0,-9999.0,    0.0,-9999.0,-9999.0
1998,06,12,   41.2,-9999.0,    0.0,-9999.0,-9999.0
1998,06,13,   43.8,-9999.0,    0.0,-9999.0,-9999.0
1998,06,14,   39.3,-9999.0,    0.0,-9999.0,-9999.0
1998,06,15,   42.3,-9999.0,    0.0,-9999.0,-9999.0
1998,06,16,   41.1,   29.6,    0.0,-9999.0,-9999.0
1998,06,17,   43.2,   30.1,    0.0,-9999.0,-9999.0
1998,06,18,   44.5,   29.7,    0.0,-9999.0,-9999.0
1998,06,19,   41.7,   29.5,    0.0,-9999.0,-9999.0
1998,06,20,   42.5,   29.1,    0.0,-9999.0,-9999.0
1998,06,21,   43.6,-9999.0,    0.0,-9999.0,-9999.0
1998,06,22,   42.5,   28.0,    0.0,-9999.0,-9999.0
1998,06,23,   45.4,   28.4,    0.0,-9999.0,-9999.0
1998,06,24,   46.3,   29.7,    0.0,-9999.0,-9999.0
1998,06,25,-9999.0,   29.3,    0.0,-9999.0,-9999.0
1998,06,26,   41.9,   28.7,    0.0,-9999.0,-9999.0
1998,06,27,-9999.0,   27.1,    0.0,-9999.0,-9999.0
1998,06,28,   43.0,   28.3,    0.0,-9999.0,-9999.0
1998,06,29,   45.8,   27.9,    0.0,-9999.0,-9999.0
1998,06,30,   39.7,   30.0,    0.0,-9999.0,-9999.0
1998,07,01,   38.5,   29.1,    0.0,-9999.0,-9999.0
1998,07,02,   38.6,-9999.0,    0.0,-9999.0,-9999.0
1998,07,03,   39.1,   28.9,    0.0,-9999.0,-9999.0
1998,07,04,   45.2,   31.0,    0.0,-9999.0,-9999.0
1998,07,05,   42.7,   32.8,-9999.0,-9999.0,-9999.0
1998,07,06,   41.1,-9999.0,    0.0,-9999.0,-9999.0
1998,07,07,   39.9,   29.4,    0.0,-9999.0,-9999.0
1998,07,08,-9999.0,   29.5,    0.0,-9999.0,-9999.0
1998,07,09,   37.7,-9999.0,    0.0,-9999.0,-9999.0
1998,07,10,   37.6,   28.4,    0.0,-9999.0,-9999.0
1998,07,11,   37.4,   28.4,    0.0,-9999.0,-9999.0
1998,07,12,   39.8,-9999.0,    0.0,-9999.0,-9999.0
1998,07,13,   41.1,   30.6,-9999.0,-9999.0,-9999.0
1998,07,14,-9999.0,   32.4,-9999.0,-9999.0,-9999.0
1998,07,15,   44.2,   23.5,    0.0,-9999.0,-9999.0
1998,07,16,   44.1,   33.6,    0.0,-9999.0,-9999.0
1998,07,17,   43.5,   32.8,    0.0,-9999.0,-9999.0
1998,07,18,   45.4,   32.4,    0.0,-9999.0,-9999.0
1998,07,19,   44.5,   33.1,    0.0,-9999.0,-9999.0
1998,07,20,   44.5,-9999.0,    0.0,-9999.0,-9999.0
1998,07,21,   46.0,-9999.0,    0.0,-9999.0,-9999.0
1998,07,22,   42.4,   31.9,    0.0,-9999.0,-9999.0
1998,07,23,   41.5,   31.8,    0.0,-9999.0,-9999.0
1998,07,24,   41.6,-9999.0,    0.0,-9999.0,-9999.0
1998,07,25,   44.1,   31.3,    0.0,-9999.0,-9999.0
1998,07,26,-9999.0,   32.7,    0.0,-9999.0,-9999.0
1998,07,27,   45.8,   33.8,    0.0,-9999.0,-9999.0
1998,07,28,   45.0,-9999.0,    0.0,-9999.0,-9999.0
1998,07,29,   45.0,   33.6,    0.0,-9999.0,-9999.0
1998,07,30,   45.5,   31.9,-9999.0,-9999.0,-9999.0
1998,07,31,-9999.0,   31.4,-9999.0,-9999.0,-9999.0
1998,08,01,   44.1,   33.8,    0.0,-9999.0,-9999.0
1998,08,02,   40.6,-9999.0,    0.0,-9999.0,-9999.0
1998,08,03,   41.6,-9999.0,    0.0,-9999.0,-9999.0
1998,08,04,   43.1,   34.1,    0.0,-9999.0,-9999.0
1998,08,05,   43.3,-9999.0,    0.0,-9999.0,-9999.0
1998,08,06,   44.7,-9999.0,-9999.0,-9999.0,-9999.0
1998,08,07,   41.8,   30.8,    0.0,-9999.0,-9999.0
1998,08,08,   44.0,   31.9,    0.0,-9999.0,-9999.0
1998,08,09,   44.8,-9999.0,    0.0,-9999.0,-9999.0
1998,08,10,   45.5,   32.4,    0.0,-9999.0,-9999.0
1998,08,11,   45.5,   32.2,    0.0,-9999.0,-9999.0
1998,08,12,   45.1,-9999.0,    0.0,-9999.0,-9999.0
1998,08,13,   45.6,-9999.0,    0.0,-9999.0,-9999.0
1998,08,14,-9999.0,   31.6,-9999.0,-9999.0,-9999.0
1998,08,15,   44.9,   33.0,    0.0,-9999.0,-9999.0
1998,08,17,   43.1,   32.9,    0.0,-9999.0,-9999.0
1998,08,18,   43.8,-9999.0,    0.0,-9999.0,-9999.0
1998,08,19,   42.7,-9999.0,    0.0,-9999.0,-9999.0
1998,08,20,   43.0,   30.5,    0.0,-9999.0,-9999.0
1998,08,21,   44.3,   31.4,    0.0,-9999.0,-9999.0
1998,08,22,   45.6,-9999.0,    0.0,-9999.0,-9999.0
1998,08,23,   41.0,-9999.0,    0.0,-9999.0,-9999.0
1998,08,24,   39.4,-9999.0,    0.0,-9999.0,-9999.0
1998,08,25,   37.1,   29.0,    0.0,-9999.0,-9999.0
1998,08,26,   39.5,-9999.0,    0.0,-9999.0,-9999.0
1998,08,27,   40.0,   30.8,    0.0,-9999.0,-9999.0
1998,08,28,   43.2,   30.4,    0.0,-9999.0,-9999.0
1998,08,29,   42.3,-9999.0,    0.0,-9999.0,-9999.0
1998,08,30,   42.7,-9999.0,    0.0,-9999.0,-9999.0
1998,08,31,   37.8,   28.8,    0.0,-9999.0,-9999.0
1998,09,01,   42.8,   29.7,    0.0,-9999.0,-9999.0
1998,09,02,   44.2,   30.1,    0.0,-9999.0,-9999.0
1998,09,03,   43.3,-9999.0,    0.0,-9999.0,-9999.0
1998,09,04,   42.9,-9999.0,    0.0,-9999.0,-9999.0
1998,09,05,   41.2,   30.1,    0.0,-9999.0,-9999.0
1998,09,06,-9999.0,   29.4,    0.0,-9999.0,-9999.0
1998,09,07,   39.0,   28.8,    0.0,-9999.0,-9999.0
1998,09,08,   39.8,-9999.0,    0.0,-9999.0,-9999.0
1998,09,09,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
1998,09,10,   38.3,-9999.0,    0.0,-9999.0,-9999.0
1998,09,11,   39.3,-9999.0,    0.0,-9999.0,-9999.0
1998,09,12,   39.3,   28.6,    0.0,-9999.0,-9999.0
1998,09,13,   41.2,-9999.0,    0.0,-9999.0,-9999.0
1998,09,14,   42.8,   29.5,    0.0,-9999.0,-9999.0
1998,09,15,-9999.0,   28.1,    0.0,-9999.0,-9999.0
1998,09,16,   38.2,   28.7,-9999.0,-9999.0,-9999.0
1998,09,17,   38.3,-9999.0,    0.0,-9999.0,-9999.0
1998,09,18,   36.5,   25.8,-9999.0,-9999.0,-9999.0
1998,09,19,-9999.0,   28.5,    0.0,-9999.0,-9999.0
1998,09,20,   42.3,   27.9,    0.0,-9999.0,-9999.0
1998,09,21,   38.8,   25.6,    0.0,-9999.0,-9999.0
1998,09,22,   38.2,   27.1,    0.0,-9999.0,-9999.0
1998,09,23,   38.1,   26.3,    0.0,-9999.0,-9999.0
1998,09,24,   41.4,   26.8,    0.0,-9999.0,-9999.0
1998,09,25,   41.1,   26.0,    0.0,-9999.0,-9999.0
1998,09,26,   40.0,   25.6,    0.0,-9999.0,-9999.0
1998,09,27,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
1998,09,28,   41.8,   26.9,    0.0,-9999.0,-9999.0
1998,09,29,   39.0,   28.4,    0.0,-9999.0,-9999.0
1998,09,30,   39.7,   28.3,    0.0,-9999.0,-9999.0
1998,10,01,   41.5,-9999.0,    0.0,-9999.0,-9999.0
1998,10,02,   41.6,-9999.0,    0.0,-9999.0,-9999.0
1998,10,03,   39.6,   27.5,    0.0,-9999.0,-9999.0
1998,10,04,   37.3,   27.8,    0.0,-9999.0,-9999.0
1998,10,05,   38.6,   29.1,    0.0,-9999.0,-9999.0
1998,10,06,   39.8,   28.6,-9999.0,-9999.0,-9999.0
1998,10,07,   36.5,   27.8,    0.0,-9999.0,-9999.0
1998,10,08,   38.7,   26.7,    0.0,-9999.0,-9999.0
1998,10,09,   38.8,   25.6,    0.0,-9999.0,-9999.0
1998,10,10,   40.3,   26.9,    0.0,-9999.0,-9999.0
1998,10,11,   41.0,   26.8,    0.0,-9999.0,-9999.0
1998,10,12,   39.6,   28.0,    0.0,-9999.0,-9999.0
1998,10,13,   39.4,   25.6,    0.0,-9999.0,-9999.0
1998,10,14,   37.0,   26.2,-9999.0,-9999.0,-9999.0
1998,10,15,   37.6,   25.3,    0.0,-9999.0,-9999.0
1998,10,16,   37.3,   23.3,    0.0,-9999.0,-9999.0
1998,10,17,   34.0,   24.8,-9999.0,-9999.0,-9999.0
1998,10,18,   35.8,   23.7,    0.0,-9999.0,-9999.0
1998,10,19,   34.3,   24.0,    0.0,-9999.0,-9999.0
1998,10,20,   34.2,-9999.0,    0.0,-9999.0,-9999.0
1998,10,21,-9999.0,   24.3,    0.0,-9999.0,-9999.0
1998,10,22,   34.1,-9999.0,    0.0,-9999.0,-9999.0
1998,10,23,   33.8,   24.3,    0.0,-9999.0,-9999.0
1998,10,24,   34.1,   23.6,    0.0,-9999.0,-9999.0
1998,10,25,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
1998,10,26,   33.5,   23.5,    0.0,-9999.0,-9999.0
1998,10,27,   32.8,   22.2,    0.0,-9999.0,-9999.0
1998,10,28,   34.3,   23.6,    0.0,-9999.0,-9999.0
1998,10,29,   32.6,   23.5,    0.0,-9999.0,-9999.0
1998,10,30,   33.5,   22.7,    0.0,-9999.0,-9999.0
1998,10,31,   33.1,-9999.0,    0.0,-9999.0,-9999.0
1998,11,01,-9999.0,   22.8,-9999.0,-9999.0,-9999.0
1998,11,02,   32.2,   22.6,    0.0,-9999.0,-9999.0
1998,11,03,   31.9,   22.0,    0.0,-9999.0,-9999.0
1998,11,04,   32.8,   21.2,    0.0,-9999.0,-9999.0
1998,11,05,   32.8,   21.6,-9999.0,-9999.0,-9999.0
1998,11,06,   32.0,   21.4,-9999.0,-9999.0,-9999.0
1998,11,07,   31.7,   21.3,    0.0,-9999.0,-9999.0
1998,11,08,-9999.0,   21.2,    0.0,-9999.0,-9999.0
1998,11,09,   31.4,   22.2,    0.0,-9999.0,-9999.0
1998,11,10,   31.5,   21.9,    0.0,-9999.0,-9999.0
1998,11,11,   33.0,   21.3,    0.0,-9999.0,-9999.0
1998,11,12,   33.2,   20.6,    0.0,-9999.0,-9999.0
1998,11,13,   31.3,   20.8,    0.0,-9999.0,-9999.0
1998,11,14,   31.1,   21.4,    0.0,-9999.0,-9999.0
1998,11,15,-9999.0,   19.9,-9999.0,-9999.0,-9999.0
1998,11,16,   31.7,   18.9,    0.0,-9999.0,-9999.0
1998,11,17,-9999.0,   19.9,    0.0,-9999.0,-9999.0
1998,11,18,   30.7,   21.0,    0.0,-9999.0,-9999.0
1998,11,19,-9999.0,   21.0,    0.0,-9999.0,-9999.0
1998,11,20,   31.1,   19.0,    0.0,-9999.0,-9999.0
1998,11,21,-9999.0,   19.2,    0.0,-9999.0,-9999.0
1998,11,22,   32.0,   17.9,    0.0,-9999.0,-9999.0
1998,11,23,   29.4,-9999.0,    0.0,-9999.0,-9999.0
1998,11,24,   28.4,   19.5,    0.0,-9999.0,-9999.0
1998,11,25,   30.1,   18.3,    0.0,-9999.0,-9999.0
1998,11,26,   29.5,   19.7,    0.0,-9999.0,-9999.0
1998,11,27,   29.1,   18.2,    0.0,-9999.0,-9999.0
1998,11,28,   29.8,   17.6,    0.0,-9999.0,-9999.0
1998,11,29,-9999.0,   17.0,-9999.0,-9999.0,-9999.0
1998,11,30,   30.4,   17.5,    0.0,-9999.0,-9999.0
1998,12,01,-9999.0,   15.9,    0.0,-9999.0,-9999.0
1998,12,02,   28.4,   17.0,    0.0,-9999.0,-9999.0
1998,12,03,-9999.0,   17.7,-9999.0,-9999.0,-9999.0
1998,12,04,   29.1,   19.7,    0.0,-9999.0,-9999.0
1998,12,05,   28.5,   18.1,    0.0,-9999.0,-9999.0
1998,12,06,-9999.0,   18.7,    0.0,-9999.0,-9999.0
1998,12,07,   28.3,-9999.0,    0.0,-9999.0,-9999.0
1998,12,08,   30.7,-9999.0,    0.0,-9999.0,-9999.0
1998,12,09,   29.1,-9999.0,    0.0,-9999.0,-9999.0
1998,12,10,   32.3,   14.1,    0.0,-9999.0,-9999.0
1998,12,11,   28.8,-9999.0,    0.0,-9999.0,-9999.0
1998,12,12,   27.5,-9999.0,    0.0,-9999.0,-9999.0
1998,12,13,-9999.0,   16.5,    0.0,-9999.0,-9999.0
1998,12,14,-9999.0,   16.0,    0.0,-9999.0,-9999.0
1998,12,15,   30.6,   15.2,    0.0,-9999.0,-9999.0
1998,12,16,   30.2,-9999.0,    0.0,-9999.0,-9999.0
1998,12,18,-9999.0,-9999.0,    0.0,-9999.0,-9999.0
1998,12,19,-9999.0,   23.8,    0.0,-9999.0,-9999.0
1998,12,20,   27.9,-9999.0,    0.0,-9999.0,-9999.0
1998,12,21,   28.5,-9999.0,-9999.0,-9999.0,-9999.0
1998,12,22,   28.2,   17.4,    0.0,-9999.0,-9999.0
1998,12,23,   27.7,   18.7,    0.0,-9999.0,-9999.0
1998,12,24,   27.8,-9999.0,-9999.0,-9999.0,-9999.0
1998,12,25,   27.9,   17.2,-9999.0,-9999.0,-9999.0
1998,12,26,   26.9,   15.6,    0.0,-9999.0,-9999.0
1998,12,27,-9999.0,   17.2,    0.0,-9999.0,-9999.0
1998,12,28,-9999.0,   17.2,    0.0,-9999.0,-9999.0
1998,12,29,   27.7,-9999.0,    0.0,-9999.0,-9999.0
1998,12,30,   26.5,   15.6,-9999.0,-9999.0,-9999.0
1998,12,31,   26.7,   17.4,-9999.0,-9999.0,-9999.0
1999,01,01,   27.0,   17.0,-9999.0,-9999.0,-9999.0
1999,01,02,   26.2,   15.6,-9999.0,-9999.0,-9999.0
1999,01,03,   26.0,-9999.0,-9999.0,-9999.0,-9999.0
1999,01,05,   24.1,   12.5,-9999.0,-9999.0,-9999.0
1999,01,06,   23.8,   11.2,-9999.0,-9999.0,-9999.0
1999,01,07,   24.8,   12.7,-9999.0,-9999.0,-9999.0
1999,01,08,   27.0,   15.3,-9999.0,-9999.0,-9999.0
1999,01,09,   27.8,   16.9,-9999.0,-9999.0,-9999.0
1999,01,11,   24.2,   15.8,-9999.0,-9999.0,-9999.0
1999,01,12,   25.0,-9999.0,-9999.0,-9999.0,-9999.0
1999,01,13,   27.2,   15.5,-9999.0,-9999.0,-9999.0
1999,01,14,   27.2,   16.5,-9999.0,-9999.0,-9999.0
1999,01,15,   27.4,-9999.0,-9999.0,-9999.0,-9999.0
1999,01,16,   25.8,   18.5,-9999.0,-9999.0,-9999.0
1999,01,17,   28.3,   17.3,-9999.0,-9999.0,-9999.0
1999,01,18,   29.4,-9999.0,-9999.0,-9999.0,-9999.0
1999,01,19,   24.3,-9999.0,-9999.0,-9999.0,-9999.0
1999,01,20,   24.6,-9999.0,-9999.0,-9999.0,-9999.0
1999,01,21,   24.3,   14.2,-9999.0,-9999.0,-9999.0
1999,01,22,   22.9,-9999.0,-9999.0,-9999.0,-9999.0
1999,01,23,   23.6,   11.9,-9999.0,-9999.0,-9999.0
1999,01,24,   25.4,   13.0,-9999.0,-9999.0,-9999.0
1999,01,25,   25.0,-9999.0,-9999.0,-9999.0,-9999.0
1999,01,26,   24.0,-9999.0,-9999.0,-9999.0,-9999.0
1999,01,27,   24.6,   14.0,-9999.0,-9999.0,-9999.0
1999,01,29,   24.3,    6.1,-9999.0,-9999.0,-9999.0
1999,01,30,-9999.0,   15.3,-9999.0,-9999.0,-9999.0
1999,01,31,   26.6,-9999.0,-9999.0,-9999.0,-9999.0
1999,02,01,   27.9,   14.2,-9999.0,-9999.0,-9999.0
1999,02,02,-9999.0,   13.7,-9999.0,-9999.0,-9999.0
1999,02,03,   27.8,   16.2,-9999.0,-9999.0,-9999.0
1999,02,04,   27.0,   15.7,-9999.0,-9999.0,-9999.0
1999,02,05,   30.1,   18.9,-9999.0,-9999.0,-9999.0
1999,02,06,   30.1,   21.5,-9999.0,-9999.0,-9999.0
1999,02,07,   24.3,-9999.0,-9999.0,-9999.0,-9999.0
1999,02,08,-9999.0,   15.9,-9999.0,-9999.0,-9999.0
1999,02,09,-9999.0,   17.0,-9999.0,-9999.0,-9999.0
1999,02,11,   27.0,   17.3,-9999.0,-9999.0,-9999.0
